Accident_Index,longitude,latitude,Accident_Severity,Day_of_Week,Time,Speed_limit,Light_Conditions,Weather_Conditions,Date
30871,74.72010298,27.47480435,3,2,13:57,30,1,1,12-09-2018
30872,74.71051731,27.47177151,3,1,22:35,40,4,1,18-09-2018
30873,74.70708784,27.47271177,3,7,01:30,70,7,1,24-09-2018
30874,74.59202297,27.45888227,3,7,11:27,30,1,1,30-09-2018
30875,74.58497254,27.47007435,2,4,17:45,40,1,1,05-10-2018
30877,74.59105312,27.45873027,3,7,13:00,70,1,1,22-10-2018
30877,74.70435531,27.47445484,3,5,08:15,30,1,1,07-10-2018
30878,74.70923492,27.47418983,3,5,15:30,30,1,1,13-10-2018
30879,74.70749185,27.47477781,3,4,17:55,30,4,1,02-11-2018
30880,74.59179755,27.45895851,3,3,22:00,40,4,1,15-11-2018
30881,74.70119931,27.47170282,3,3,00:50,50,4,7,22-11-2018
30882,74.59293434,27.47224477,3,3,20:47,70,1,7,22-11-2018
30883,74.70034027,27.45898395,3,1,11:25,30,1,2,30-10-2018
30884,74.72112451,27.47489411,3,7,18:29,40,4,1,25-11-2018
30885,74.70380434,27.47124231,2,5,05:14,70,4,1,01-12-2018
30887,74.70920287,27.45888837,3,5,09:50,50,1,1,01-12-2018
30887,74.58440983,27.45871382,2,1,03:35,70,4,2,04-12-2018
30888,74.59717339,27.47573209,3,3,13:57,70,1,1,29-11-2018
30889,74.58923754,27.47084487,3,2,17:00,30,1,1,05-12-2018
30890,74.71758527,27.4728997,3,7,22:30,30,4,1,10-12-2018
30891,74.5942339,27.47557394,3,7,13:28,40,1,1,17-12-2018
30892,74.59555349,27.45840534,1,4,22:50,70,4,7,21-12-2018
30893,74.71517059,27.47187949,2,5,18:15,70,7,1,22-12-2018
30894,74.71998372,27.4700102,3,5,11:30,30,1,9,22-12-2018
30895,74.58874445,27.47188457,3,7,11:27,70,1,2,30-12-2018
30897,74.72024474,27.47052315,3,2,15:45,40,1,1,09-05-2018
30897,74.71542544,27.47504515,3,1,15:40,70,1,1,08-05-2018
30898,74.58359795,27.47170893,3,7,12:50,40,1,1,07-05-2018
30899,74.70973057,27.4713593,2,4,08:30,40,1,1,11-05-2018
30900,74.58737297,27.47148358,3,3,15:23,40,1,1,10-05-2018
30901,74.59197981,27.47377817,3,7,13:25,70,1,1,27-05-2018
30902,74.71929578,27.47083207,3,4,17:20,70,1,1,18-05-2018
30903,74.71053357,27.47488778,3,7,08:00,40,1,1,20-05-2018
30904,74.71535712,27.47477179,3,7,12:45,30,1,1,20-05-2018
30905,74.72113823,27.47007098,3,7,20:30,40,1,1,20-05-2018
30907,74.70053371,27.47147477,3,2,23:00,70,7,1,23-05-2018
30907,74.7207843,27.47570292,3,5,18:45,30,1,1,27-05-2018
30908,74.58770011,27.4725053,3,3,15:45,70,1,1,21-07-2018
30909,74.70514285,27.47453181,2,2,13:53,70,1,1,30-05-2018
30910,74.7217807,27.47048394,3,4,11:35,40,1,1,22-07-2018
30911,74.70778279,27.47398195,2,4,19:00,40,1,2,01-07-2018
30912,74.58879504,27.47278895,2,7,19:25,70,1,1,10-07-2018
30913,74.59179725,27.47292809,3,5,15:00,40,1,1,30-07-2018
30914,74.70439525,27.47144154,3,5,10:30,30,1,1,17-07-2018
30915,74.59080781,27.45953717,3,3,08:15,30,1,2,21-07-2018
30917,74.59850121,27.47398377,3,4,08:20,40,7,9,22-07-2018
30917,74.70881507,27.47117703,3,2,18:00,30,1,1,27-07-2018
30918,74.59578919,27.4589037,3,4,08:15,70,1,1,22-07-2018
30919,74.71084377,27.47377371,3,5,08:53,40,1,1,30-07-2018
30920,74.71329523,27.4591887,3,3,17:57,40,1,2,05-07-2018
30921,74.7190018,27.47334732,3,7,10:30,30,1,1,09-07-2018
30922,74.58930127,27.45831373,2,7,07:50,70,1,1,23-07-2018
30923,74.70775184,27.47382474,3,3,19:24,70,1,1,12-07-2018
30924,74.71104782,27.47047547,3,7,18:10,70,1,1,15-07-2018
30925,74.71059705,27.4720878,3,5,13:55,40,1,1,23-07-2018
30927,74.71795377,27.47193417,3,7,17:41,30,1,1,22-07-2018
30927,74.58780502,27.47174922,2,7,23:40,30,4,1,23-07-2018
30928,74.58794024,27.4593144,3,5,12:57,30,1,2,28-07-2018
30929,74.59337753,27.45898983,3,7,18:40,30,1,1,12-08-2018
30930,74.588302,27.45877109,3,7,08:35,70,1,1,12-08-2018
30931,74.71583387,27.47541752,2,2,13:20,40,1,1,11-07-2018
30932,74.71441939,27.47140775,3,3,17:41,30,1,1,17-08-2018
30933,74.70139044,27.4722845,3,5,12:35,30,1,1,18-08-2018
30934,74.70037807,27.45928777,3,3,14:00,30,1,1,17-08-2018
30935,74.70281144,27.47325797,3,2,18:35,40,1,1,22-08-2018
30937,74.58750912,27.47527851,1,7,17:35,70,1,2,27-08-2018
30937,74.59794973,27.47322055,3,7,23:30,40,4,1,27-08-2018
30938,74.70948254,27.47009725,3,3,17:08,40,1,2,23-08-2018
30939,74.58748527,27.47182923,2,3,19:55,70,1,1,30-08-2018
30940,74.59317298,27.45879312,3,7,15:17,40,1,1,02-09-2018
30941,74.71483244,27.47532925,3,7,17:00,30,1,1,03-09-2018
30942,74.70550718,27.47051273,3,1,18:00,30,1,1,17-07-2018
30943,74.70315139,27.47205425,3,4,17:15,30,1,1,07-09-2018
30944,74.72054591,27.45914923,2,2,01:00,30,4,1,01-08-2018
30945,74.71905058,27.45847373,3,3,05:50,40,4,1,13-09-2018
30947,74.59543972,27.47529559,3,5,22:00,70,7,1,15-09-2018
30947,74.71885495,27.47570828,3,3,08:25,50,1,1,20-09-2018
30948,74.59470237,27.47279494,3,4,09:50,40,1,1,21-09-2018
30949,74.5917277,27.47387483,3,1,15:20,40,1,1,25-09-2018
30950,74.7030087,27.45842714,3,2,20:14,30,4,2,27-09-2018
30951,74.71179128,27.47337291,3,3,12:05,30,1,1,27-09-2018
30952,74.70717215,27.45893817,3,2,17:00,70,1,1,27-09-2018
30953,74.70820777,27.45855375,3,7,10:25,40,1,1,30-09-2018
30954,74.70935704,27.47173733,3,7,07:55,70,1,2,30-09-2018
30955,74.72173082,27.47484925,2,1,15:35,30,1,1,02-10-2018
30957,74.58370785,27.47118209,3,4,07:45,30,1,1,28-09-2018
30957,74.70588714,27.47281435,3,4,07:50,40,1,1,14-09-2018
30958,74.71834771,27.47487907,2,1,18:33,40,5,1,09-10-2018
30959,74.72074953,27.45823779,3,1,09:23,30,1,8,09-10-2018
30970,74.71479512,27.47072052,3,4,19:30,30,4,1,05-10-2018
30971,74.70781497,27.47121227,2,1,00:05,30,4,1,17-10-2018
30972,74.70535849,27.4705197,3,4,09:00,30,1,1,21-09-2018
30973,74.59322273,27.47057552,3,7,12:40,70,1,1,14-10-2018
30974,74.7151327,27.4749727,3,7,13:37,30,1,9,22-10-2018
30975,74.70425557,27.47144172,3,5,08:20,30,1,1,20-10-2018
30977,74.70892278,27.47111417,3,3,15:30,30,1,2,25-10-2018
30977,74.71242577,27.47180919,2,5,18:55,40,4,1,27-10-2018
30978,74.71911521,27.47417727,2,1,00:05,30,4,1,30-10-2018
30979,74.72142991,27.4704737,2,3,09:05,40,1,1,01-11-2018
30970,74.58883144,27.47159992,3,3,15:45,30,1,1,11-10-2018
30971,74.71242471,27.4727257,2,7,11:55,40,1,2,04-11-2018
30972,74.71322779,27.47339772,3,2,09:15,30,1,1,07-11-2018
30973,74.59807071,27.45881107,3,4,15:00,70,1,1,23-11-2018
30974,74.59105571,27.45970783,2,7,01:10,40,4,2,03-12-2018
30975,74.59223854,27.47074588,3,4,09:10,30,1,7,07-12-2018
30977,74.70954079,27.45877994,2,3,15:50,30,1,1,13-12-2018
30977,74.7043973,27.47387473,3,7,07:00,40,4,5,17-12-2018
30978,74.72097018,27.47309394,3,5,18:45,70,7,1,15-12-2018
30979,74.59802253,27.47298121,3,7,09:50,70,1,1,17-12-2018
30980,74.59007377,27.47014822,3,3,17:00,70,1,1,20-09-2018
30981,74.59404371,27.45982774,3,7,10:10,30,1,1,24-12-2018
30982,74.5929994,27.47320532,3,2,18:10,30,4,2,27-12-2018
30983,74.58783819,27.47319707,3,1,23:30,30,4,1,30-10-2018
30984,74.59419712,27.47247825,3,1,20:00,30,4,1,18-12-2018
30985,74.59955085,27.47314394,3,4,20:17,70,1,1,04-05-2018
30987,74.71307577,27.4757592,3,7,13:35,70,1,1,13-05-2018
30987,74.70997148,27.45975244,3,2,14:35,70,1,1,09-05-2018
30988,74.58755439,27.45977375,3,5,15:45,70,1,1,12-05-2018
30989,74.71283748,27.45892527,2,3,11:45,70,1,1,17-05-2018
30990,74.70453709,27.47318157,3,7,23:05,70,7,1,21-05-2018
30991,74.58987823,27.47077897,2,4,09:30,70,1,2,01-07-2018
30992,74.71212174,27.47085387,3,7,17:55,40,1,1,13-05-2018
30993,74.71887212,27.47530208,3,7,10:25,70,1,1,13-05-2018
30994,74.71890288,27.47483718,2,7,04:05,70,1,1,14-05-2018
30995,74.59237971,27.47337074,2,3,23:10,70,1,1,07-07-2018
30997,74.58823213,27.47053573,3,3,07:50,70,1,1,17-05-2018
30997,74.59135704,27.4737109,3,3,09:00,30,1,1,17-05-2018
30998,74.59101832,27.45872149,3,4,05:45,70,1,1,08-07-2018
30999,74.7173284,27.4587787,3,1,01:40,40,4,1,12-07-2018
31000,74.71320347,27.47143011,3,5,23:15,40,4,1,27-05-2018
31001,74.70570527,27.47050835,2,3,09:55,40,1,1,31-05-2018
31002,74.71737909,27.45949049,2,4,02:45,70,7,1,29-07-2018
31003,74.70358783,27.45892307,2,1,14:25,70,1,1,03-07-2018
31004,74.59817159,27.47357219,2,2,07:15,70,7,2,04-07-2018
31005,74.591591,27.47517209,2,2,18:15,70,1,1,20-07-2018
31007,74.70328177,27.45838517,3,7,10:25,30,1,1,18-07-2018
31007,74.58904121,27.45884712,3,2,19:55,40,1,1,27-07-2018
31008,74.59488392,27.47348877,2,4,18:40,70,1,1,29-07-2018
31009,74.59327715,27.45983574,3,7,19:40,40,1,2,01-07-2018
31010,74.71277508,27.47572789,2,3,17:50,70,1,2,05-07-2018
31011,74.70472773,27.47517438,3,3,14:50,70,1,2,05-07-2018
31012,74.59754025,27.47429243,3,3,15:40,70,1,2,05-07-2018
31013,74.58519073,27.47334913,2,7,15:10,40,1,1,08-07-2018
31014,74.59971585,27.47055313,3,2,10:55,70,1,1,11-07-2018
31015,74.70087979,27.4598507,3,3,07:50,70,1,1,12-07-2018
31017,74.59005709,27.47575591,2,5,15:48,70,1,1,14-07-2018
31017,74.59374857,27.47187048,2,7,17:30,30,1,1,17-07-2018
31018,74.71771157,27.47317719,3,7,20:00,30,1,1,17-07-2018
31019,74.71032575,27.47399091,2,1,23:18,70,4,1,17-07-2018
31020,74.59294035,27.47185027,3,3,21:20,70,4,1,27-07-2018
31021,74.70049841,27.47074078,3,2,12:09,70,1,2,01-08-2018
31022,74.71795341,27.47032727,3,4,12:40,40,1,4,03-08-2018
31023,74.58440173,27.47407417,2,7,07:25,70,1,1,30-07-2018
31024,74.58375492,27.47017102,2,2,12:50,40,1,1,08-08-2018
31025,74.71525347,27.45872949,3,4,09:20,70,1,1,10-08-2018
31027,74.72073099,27.47402777,3,1,19:00,70,1,1,14-08-2018
31027,74.70447929,27.47288924,3,1,08:15,40,1,1,14-08-2018
31028,74.72077437,27.45907239,3,5,13:55,40,1,1,18-08-2018
31029,74.5974122,27.47285214,3,4,20:45,70,1,1,17-08-2018
31030,74.58787471,27.47455855,3,4,13:30,30,1,1,17-08-2018
31031,74.59281755,27.47508543,3,1,15:20,40,1,1,21-08-2018
31032,74.71791223,27.45912252,3,1,17:30,70,1,1,21-08-2018
31033,74.71740137,27.4724877,3,1,14:41,30,1,1,21-08-2018
31034,74.71543899,27.47370157,3,5,08:12,70,1,1,21-07-2018
31035,74.70877127,27.47218345,3,5,13:20,70,1,1,25-08-2018
31037,74.59507293,27.4703378,3,4,18:39,30,1,1,24-08-2018
31037,74.59070072,27.47300995,2,7,05:12,40,1,1,27-08-2018
31038,74.5910075,27.45982722,3,7,20:00,40,1,2,27-08-2018
31039,74.71278711,27.4727704,3,3,17:30,70,1,1,30-08-2018
31040,74.59070749,27.47380848,3,4,11:00,70,1,1,31-08-2018
31041,74.71947979,27.47482393,3,1,15:15,40,1,1,27-07-2018
31042,74.585409,27.4597845,3,7,13:30,70,1,1,02-09-2018
31043,74.59385078,27.4723553,2,5,15:55,70,1,1,08-09-2018
31044,74.70374735,27.45993777,3,7,17:57,30,1,1,10-09-2018
31045,74.59885189,27.45990453,3,3,09:45,40,1,7,07-09-2018
31047,74.71393882,27.47375237,3,7,10:15,70,1,1,10-09-2018
31047,74.71939521,27.47499799,3,1,11:45,30,1,1,11-09-2018
31048,74.59012353,27.47073142,3,7,19:20,30,1,9,09-09-2018
31049,74.70857757,27.47095187,3,1,17:25,70,1,1,18-09-2018
31050,74.59579907,27.47123127,3,3,17:25,30,1,1,20-09-2018
31051,74.59773973,27.47313973,2,4,17:10,70,1,1,21-09-2018
31052,74.71378575,27.47114772,3,5,08:45,70,1,1,29-09-2018
31053,74.70333485,27.45917039,3,7,17:05,30,1,2,30-09-2018
31054,74.58799981,27.47092932,3,7,14:45,40,1,1,30-09-2018
31055,74.71978178,27.47377799,3,2,15:30,70,1,1,03-10-2018
31057,74.70720277,27.47577805,3,7,14:43,30,1,1,07-10-2018
31057,74.58577795,27.47340054,3,7,13:04,40,1,2,08-10-2018
31058,74.59224377,27.47517813,3,1,07:45,40,4,1,09-10-2018
31059,74.58580357,27.4727807,2,2,07:45,30,1,1,17-10-2018
31070,74.7200755,27.4599389,2,4,08:50,70,1,2,12-10-2018
31071,74.58779479,27.47379487,3,2,07:30,30,1,9,11-07-2018
31072,74.70777828,27.47302775,3,7,15:40,30,1,8,15-10-2018
31073,74.71432748,27.47315901,1,2,07:55,40,4,1,24-10-2018
31074,74.59979239,27.4750797,3,1,12:30,40,1,1,23-10-2018
31075,74.58770417,27.47503541,3,7,01:30,70,4,1,15-10-2018
31077,74.72058593,27.45997275,3,4,07:10,40,4,2,19-10-2018
31077,74.70791411,27.472427,2,7,17:55,70,1,1,28-10-2018
31078,74.59797808,27.47053074,3,3,22:05,40,4,5,25-10-2018
31079,74.72192974,27.47343771,3,7,17:32,40,1,1,04-11-2018
31070,74.58878777,27.45870788,3,2,08:10,30,1,1,07-11-2018
31071,74.70023381,27.47127107,3,4,08:45,70,1,1,09-11-2018
31072,74.59825521,27.47272787,3,2,17:00,70,7,1,14-11-2018
31073,74.7181059,27.45978037,3,7,13:55,40,1,1,18-11-2018
31074,74.71458783,27.47310803,3,5,12:20,30,1,2,03-11-2018
31075,74.58840455,27.45933771,2,2,08:40,70,1,7,21-11-2018
31077,74.58422872,27.4598072,3,7,09:20,40,1,1,25-11-2018
31077,74.59288224,27.4595711,3,1,03:20,40,1,1,27-11-2018
31078,74.5957592,27.47147588,2,7,17:25,30,4,1,02-12-2018
31079,74.72128433,27.4709798,3,7,11:40,70,1,1,02-12-2018
31080,74.71209374,27.47241932,3,7,08:30,40,1,2,04-11-2018
31081,74.58442487,27.45848971,3,2,12:50,70,1,7,21-11-2018
31082,74.59393775,27.4591237,2,2,18:00,30,4,2,05-12-2018
31083,74.59733945,27.47550132,3,3,14:30,30,1,1,07-12-2018
31084,74.70488582,27.47359724,2,5,08:10,70,1,1,08-12-2018
31085,74.70932273,27.4755927,3,7,18:00,70,7,1,09-12-2018
31087,74.71075757,27.47291195,3,1,13:05,30,1,1,11-12-2018
31087,74.70013734,27.47177407,3,2,18:13,40,4,1,12-12-2018
31088,74.59790854,27.45952705,2,3,17:13,40,4,1,13-12-2018
31089,74.7022072,27.45927704,3,2,18:10,40,4,1,31-10-2018
31090,74.71752972,27.47227208,3,5,12:40,40,1,1,24-11-2018
31091,74.72183183,27.47009727,2,2,17:45,40,4,1,19-12-2018
31092,74.71817271,27.47447973,3,5,17:00,40,1,1,22-12-2018
31093,74.59245314,27.47418775,3,5,08:05,30,1,1,22-12-2018
31094,74.71004759,27.47077195,3,7,14:00,30,1,1,24-12-2018
31095,74.72195157,27.47538075,3,7,19:58,30,4,7,24-12-2018
31097,74.71252401,27.47508244,3,3,21:20,40,4,1,27-12-2018
31097,74.70294901,27.47102743,3,7,08:40,70,1,2,31-12-2018
31098,74.58773574,27.47543804,3,4,12:20,30,1,1,23-11-2018
31099,74.58722078,27.47381808,3,7,18:45,30,1,1,07-05-2018
31100,74.58558478,27.47443149,3,3,10:37,30,1,1,10-05-2018
31101,74.591941,27.471989,2,1,00:40,70,4,1,15-05-2018
31102,74.58558512,27.47342487,2,4,13:54,70,1,2,01-07-2018
31103,74.59085577,27.47073089,3,7,19:45,70,1,1,14-05-2018
31104,74.71440352,27.47489447,3,7,19:09,30,1,1,14-05-2018
31105,74.7027134,27.47050778,3,5,09:01,30,1,1,19-05-2018
31107,74.59115725,27.47517715,3,7,11:03,30,1,1,14-05-2018
31107,74.70900797,27.47299119,3,3,18:34,30,1,1,17-05-2018
31108,74.59974514,27.47275827,3,1,21:19,70,4,2,22-05-2018
31109,74.70735771,27.47209303,3,7,14:00,70,1,1,27-05-2018
31110,74.59992724,27.47147975,2,7,11:40,70,1,1,18-07-2018
31111,74.70507104,27.45840724,2,7,01:21,30,4,1,28-05-2018
31112,74.58849872,27.47217713,3,2,18:33,30,1,1,30-05-2018
31113,74.58983007,27.47458038,3,2,11:25,30,1,1,27-07-2018
31114,74.58707245,27.47381001,3,2,11:50,30,1,1,20-07-2018
31115,74.59259877,27.47087072,3,7,17:30,30,1,1,24-07-2018
31117,74.59531083,27.45977038,2,7,20:00,30,1,1,09-07-2018
31117,74.59177047,27.47452938,3,7,18:15,70,1,1,24-07-2018
31118,74.59380198,27.45843197,3,7,12:15,30,1,1,25-07-2018
31119,74.70310032,27.45957135,3,2,17:15,30,1,1,27-07-2018
31120,74.58471712,27.4593377,3,3,19:45,70,1,1,28-07-2018
31121,74.71449842,27.47457297,3,5,09:20,70,1,1,30-07-2018
31122,74.71820051,27.47337448,3,2,17:30,30,1,1,20-07-2018
31123,74.71507714,27.45877774,3,3,17:28,70,1,2,05-07-2018
31124,74.59999455,27.47374717,3,4,15:45,30,1,1,07-07-2018
31125,74.58479339,27.45847431,3,7,18:47,30,1,2,21-05-2018
31127,74.71255245,27.47020343,3,3,17:25,30,1,1,12-07-2018
31127,74.59790751,27.45881377,3,7,17:05,70,1,1,15-07-2018
31128,74.70871177,27.4705378,3,1,17:04,30,1,1,10-07-2018
31129,74.58954703,27.47071502,3,7,17:30,70,1,2,30-07-2018
31130,74.58592278,27.47072075,3,3,07:55,30,1,1,02-08-2018
31131,74.71323723,27.47184889,3,3,18:05,30,1,1,09-08-2018
31132,74.71100441,27.47479702,3,5,23:00,30,4,1,09-07-2018
31133,74.59137702,27.47541171,3,7,14:17,30,1,2,13-08-2018
31134,74.71237471,27.47147057,3,4,12:30,70,1,1,17-08-2018
31135,74.70257953,27.47159323,3,4,07:30,30,1,9,24-08-2018
31137,74.71287882,27.4587242,3,7,19:45,30,1,1,27-08-2018
31137,74.70737742,27.47422051,3,5,10:03,30,1,1,01-09-2018
31138,74.58972429,27.4594139,2,7,21:50,70,4,1,02-09-2018
31139,74.7057055,27.47544397,3,4,07:20,30,1,1,14-09-2018
31140,74.71322475,27.47455485,3,2,14:05,50,1,1,19-09-2018
31141,74.58725778,27.4588279,3,4,20:45,30,1,1,07-09-2018
31142,74.70843334,27.4700297,3,1,19:00,20,4,1,25-09-2018
31143,74.70522279,27.47205893,2,1,23:05,30,4,1,25-09-2018
31144,74.70139173,27.47318271,2,5,13:03,50,1,1,29-09-2018
31145,74.70835887,27.47097548,3,7,18:33,30,1,2,30-09-2018
31147,74.71717175,27.473795,3,5,09:00,30,1,1,22-09-2018
31147,74.71743772,27.47121333,3,3,08:35,30,1,1,11-10-2018
31148,74.71977577,27.47143845,3,4,18:12,30,4,2,12-10-2018
31149,74.71015512,27.47548353,3,7,19:15,30,4,1,14-10-2018
31150,74.71950902,27.47507997,3,7,18:45,30,1,1,23-09-2018
31151,74.59032354,27.47272037,3,5,17:45,30,1,1,07-10-2018
31152,74.59732474,27.47149239,3,2,09:50,30,1,1,10-10-2018
31153,74.7149731,27.45877992,2,3,14:35,30,1,1,25-10-2018
31154,74.7192243,27.47003731,2,7,15:00,70,1,1,21-10-2018
31155,74.59723415,27.473753,3,7,14:00,70,1,1,29-10-2018
31157,74.59059223,27.47374977,3,3,13:00,30,1,1,20-09-2018
31157,74.71147337,27.47117477,3,7,12:47,70,1,8,21-10-2018
31158,74.70522755,27.47509771,3,2,08:37,30,1,1,31-10-2018
31159,74.70518309,27.47277335,3,4,20:40,30,4,1,02-11-2018
31170,74.59998794,27.45923284,3,4,09:00,30,1,1,02-11-2018
31171,74.70949118,27.45890315,3,4,12:32,70,1,5,02-11-2018
31172,74.71315934,27.4587117,3,7,15:45,30,1,2,11-11-2018
31173,74.5845372,27.47299977,3,7,11:55,70,1,1,12-11-2018
31174,74.70558271,27.47147908,3,1,09:58,30,1,1,13-11-2018
31175,74.72115194,27.47142301,2,2,18:05,30,4,1,14-11-2018
31177,74.70957737,27.47524797,3,5,18:23,30,4,8,17-11-2018
31177,74.71505408,27.47474841,2,3,08:55,30,1,1,29-11-2018
31178,74.59979489,27.45917745,3,1,04:35,30,4,1,31-07-2018
31179,74.7218807,27.45988781,3,3,17:10,30,7,9,22-11-2018
31170,74.5950459,27.4750427,3,7,20:30,30,1,1,10-12-2018
31171,74.59329725,27.45937913,3,1,00:32,30,4,1,11-12-2018
31172,74.70287911,27.47458257,3,4,18:00,30,4,1,14-12-2018
31173,74.59779515,27.4597507,3,2,17:45,30,4,1,28-11-2018
31174,74.71030313,27.4590773,3,3,07:10,30,4,1,13-12-2018
31175,74.59724208,27.45999581,3,7,17:27,30,1,1,14-10-2018
31177,74.71103583,27.47070822,3,2,10:00,30,1,1,19-12-2018
31177,74.58417384,27.4722799,3,3,14:20,70,1,2,20-12-2018
31178,74.58975498,27.47299977,3,3,17:45,70,4,2,20-12-2018
31179,74.71847777,27.47521814,3,4,23:00,30,4,1,21-12-2018
31180,74.70904314,27.45972573,3,7,09:00,30,1,1,31-12-2018
31181,74.72147718,27.4727421,3,5,14:40,30,1,1,29-12-2018
31182,74.70124039,27.47400329,3,4,14:50,30,1,1,11-05-2018
31183,74.71724824,27.45851982,3,7,17:07,70,1,4,07-05-2018
31184,74.59084377,27.47417757,2,7,23:48,40,4,1,07-05-2018
31185,74.70354053,27.47315928,3,2,15:20,70,1,1,09-05-2018
31187,74.7070917,27.45885979,3,1,19:15,30,1,1,08-05-2018
31187,74.58931197,27.47088755,1,3,17:50,70,1,9,17-05-2018
31188,74.70371138,27.4751958,1,1,17:39,70,1,1,22-05-2018
31189,74.59947824,27.45972342,3,3,18:15,30,1,1,10-05-2018
31190,74.58970347,27.4741758,3,5,15:05,70,1,1,12-05-2018
31191,74.58439345,27.45957822,3,3,07:37,70,1,1,10-05-2018
31192,74.71545877,27.4737571,3,3,22:01,70,4,1,17-05-2018
31193,74.70502721,27.47120702,3,7,17:15,70,1,2,20-05-2018
31194,74.70075219,27.47477817,3,4,17:12,70,1,1,11-05-2018
31195,74.71405779,27.45979542,3,4,07:37,30,1,1,11-05-2018
31197,74.71441472,27.47479214,3,7,23:55,70,4,1,13-05-2018
31197,74.58522199,27.45931731,3,5,07:30,40,1,2,02-07-2018
31198,74.70503294,27.47057073,2,2,17:15,40,1,1,17-05-2018
31199,74.70729578,27.47271391,3,4,17:30,30,1,1,18-05-2018
31200,80.28847774,27.47558175,3,3,09:49,30,1,1,17-05-2018
31201,80.27544215,27.475585,3,5,11:07,70,1,1,09-07-2018
31202,80.2818009,27.47177755,3,7,11:20,30,1,1,21-05-2018
31203,80.30258578,27.47501275,3,5,17:20,70,1,1,19-05-2018
31204,80.31274744,27.45408712,3,7,09:15,70,1,1,27-05-2018
31205,80.2784792,27.43872531,2,2,11:27,40,1,1,13-07-2018
31207,80.28327782,27.4757859,3,2,15:14,30,1,1,20-07-2018
31207,80.33579193,27.45450512,2,5,12:50,70,1,2,17-07-2018
31208,80.27950453,27.45029118,3,7,11:50,30,1,1,24-07-2018
31209,80.28971131,27.44225871,3,7,10:35,70,1,1,24-07-2018
31210,80.31103238,27.47732007,1,5,21:17,70,1,1,09-07-2018
31211,80.31783078,27.47295115,3,4,08:32,70,1,1,29-07-2018
31212,80.29578102,27.47777037,3,3,17:30,30,1,1,07-07-2018
31213,80.27935927,27.4713243,3,7,18:40,30,1,1,10-07-2018
31214,80.31535787,27.44475732,3,7,17:50,70,1,1,10-07-2018
31215,80.31785379,27.44377549,2,7,20:00,30,1,1,11-07-2018
31217,80.29773437,27.44405947,3,7,14:00,70,1,1,10-07-2018
31217,80.31285888,27.44979177,3,5,17:10,30,1,1,30-07-2018
31218,80.2825008,27.45159949,3,7,17:20,70,1,1,02-07-2018
31219,80.30281558,27.4758771,3,1,11:00,70,1,1,12-07-2018
31220,80.34018037,27.47802283,2,7,18:38,50,1,1,08-07-2018
31221,80.32173573,27.48047577,3,7,11:45,70,1,1,09-07-2018
31222,80.29297757,27.44325877,3,3,13:44,30,1,1,21-07-2018
31223,80.33321874,27.47871931,3,7,07:20,70,1,1,17-07-2018
31224,80.28839372,27.4492414,3,4,14:00,40,1,1,22-07-2018
31225,80.28781107,27.44315992,3,5,17:30,70,1,1,23-07-2018
31227,80.27410977,27.44048215,2,7,08:13,70,1,1,17-07-2018
31227,80.30217535,27.44727141,2,3,18:00,70,1,1,28-07-2018
31228,80.31712197,27.45857759,2,4,07:48,50,1,1,13-07-2018
31229,80.29473274,27.44097272,2,2,17:25,70,1,1,18-07-2018
31230,80.28171177,27.45424091,2,5,10:22,30,1,1,30-07-2018
31231,80.30290551,27.47508781,1,4,22:55,70,4,1,13-07-2018
31232,80.29255779,27.43971708,3,1,12:05,70,1,9,03-07-2018
31233,80.30095334,27.48000358,3,3,07:58,40,1,1,05-07-2018
31234,80.29997381,27.45127441,3,3,07:50,70,1,9,05-07-2018
31235,80.28495499,27.4430073,3,5,15:45,70,1,1,07-07-2018
31237,80.28152717,27.47873087,3,7,15:20,30,1,1,08-07-2018
31237,80.27139447,27.47027192,3,7,18:57,40,1,1,23-07-2018
31238,80.27337748,27.45333149,3,7,05:10,70,1,1,09-07-2018
31239,80.3047424,27.43757891,2,1,15:00,30,1,1,10-07-2018
31240,80.32319451,27.44107157,3,4,08:30,70,1,1,07-07-2018
31241,80.32073451,27.45338032,3,5,07:20,70,1,1,21-07-2018
31242,80.29917783,27.44085423,3,2,08:10,50,1,1,11-07-2018
31243,80.31289177,27.47747212,2,1,02:00,30,4,1,17-07-2018
31244,80.33700919,27.45287335,2,2,20:05,70,1,1,11-07-2018
31245,80.28827377,27.44008194,3,5,11:33,30,1,1,14-07-2018
31247,80.33930121,27.47244502,3,4,09:55,30,1,9,20-07-2018
31247,80.27745754,27.47073314,3,3,20:38,40,1,1,27-07-2018
31248,80.27117734,27.47317377,3,3,18:02,30,1,1,27-07-2018
31249,80.33825023,27.47598797,3,5,20:00,30,1,2,28-07-2018
31250,80.30451707,27.47207524,3,4,09:00,30,1,1,10-08-2018
31251,80.31190774,27.43777423,3,3,17:40,70,1,1,02-08-2018
31252,80.32142515,27.47187477,3,7,08:50,70,1,1,05-08-2018
31253,80.32880482,27.4598778,2,7,23:25,70,4,1,05-08-2018
31254,80.31023329,27.43757102,3,7,00:02,30,4,1,07-08-2018
31255,80.31433393,27.43948443,3,2,17:30,70,1,1,08-08-2018
31257,80.31534114,27.44032123,3,3,13:35,30,1,1,09-08-2018
31257,80.3247535,27.4448948,3,1,17:15,30,1,1,07-08-2018
